,viewer_id,viewee_id,timestamp,datetime
403,-20186,8219,1698866651.6170719,2023-11-01 19:24:11.617071872
404,-1004,-14663,1698054345.6569932,2023-10-23 09:45:45.656993024
405,-3580,-7802,1698253713.5228963,2023-10-25 17:08:33.522896384
406,-1015,-4025,1699897962.684231,2023-11-13 17:52:42.684231168
407,6584,-9723,1697867809.7207036,2023-10-21 05:56:49.720703488
408,337,-4804,1697571629.8533707,2023-10-17 19:40:29.853370624
409,6165,-411,1698163698.2904112,2023-10-24 16:08:18.290411264
410,-5366,222,1699142693.857453,2023-11-05 00:04:53.857453056
411,-894,-9373,1698013625.1734366,2023-10-22 22:27:05.173436672
412,5812,7354,1697941135.1558907,2023-10-22 02:18:55.155890688
413,-361,-6139,1699804135.3429985,2023-11-12 15:48:55.342998528
414,-1145,27004,1698339275.025246,2023-10-26 16:54:35.025245952
415,-11702,10083,1699350001.6698353,2023-11-07 09:40:01.669835264
416,461,8977,1698672304.6805637,2023-10-30 13:25:04.680563712
417,-5649,-26259,1698714345.3512669,2023-10-31 01:05:45.351266816
418,-12356,7099,1699078327.355205,2023-11-04 06:12:07.355205120
419,-12306,17574,1698129530.594556,2023-10-24 06:38:50.594556160
420,3096,-28752,1698520834.796023,2023-10-28 19:20:34.796022784
421,-10518,-375,1699833037.0403256,2023-11-12 23:50:37.040325632
422,-20,14167,1698241203.4557402,2023-10-25 13:40:03.455740160
423,6337,-8858,1699616368.2663546,2023-11-10 11:39:28.266354688
424,-933,-3942,1699800737.9417312,2023-11-12 14:52:17.941731328
425,-9646,2259,1699255128.006455,2023-11-06 07:18:48.006455040
426,-5889,-957,1698295916.6327746,2023-10-26 04:51:56.632774656
427,11950,-283,1698895903.6748955,2023-11-02 03:31:43.674895616
428,5932,13430,1697705287.6049736,2023-10-19 08:48:07.604973568
429,-3114,3609,1698507702.0865479,2023-10-28 15:41:42.086547968
430,-9657,-9507,1699505814.014113,2023-11-09 04:56:54.014113024
431,-20290,-8726,1698316369.928275,2023-10-26 10:32:49.928275200
432,14440,-14023,1698837820.9390662,2023-11-01 11:23:40.939066112
433,7640,-16302,1699223950.4832175,2023-11-05 22:39:10.483217408
434,5523,-12170,1697576033.902583,2023-10-17 20:53:53.902582784
435,2048,-976,1698238611.9701736,2023-10-25 12:56:51.970173696
436,-9794,-2926,1697693193.4513354,2023-10-19 05:26:33.451335424
437,-15278,-16167,1699423702.4606962,2023-11-08 06:08:22.460696320
438,6196,818,1698762485.7652423,2023-10-31 14:28:05.765242368
439,10321,-11836,1697785322.5027788,2023-10-20 07:02:02.502778880
440,6559,-10050,1699784354.7471673,2023-11-12 10:19:14.747167232
441,-542,-18766,1697556745.8223507,2023-10-17 15:32:25.822350848
442,16405,7199,1699744741.0680299,2023-11-11 23:19:01.068029952
443,1170,11001,1698517978.367287,2023-10-28 18:32:58.367287040
444,-6139,4838,1699415553.062307,2023-11-08 03:52:33.062306816
445,-886,-12140,1697742867.6827471,2023-10-19 19:14:27.682747136
446,-1662,7251,1697519432.8120077,2023-10-17 05:10:32.812007680
447,-2213,2855,1698412073.3426518,2023-10-27 13:07:53.342651904
448,3806,-1982,1698741488.391198,2023-10-31 08:38:08.391197952
449,12089,-22534,1698278822.7982836,2023-10-26 00:07:02.798283520
450,1762,-2817,1699681177.8156946,2023-11-11 05:39:37.815694592
451,11335,2929,1699565324.4320838,2023-11-09 21:28:44.432083968
452,-4221,-8664,1699100706.160384,2023-11-04 12:25:06.160384000
453,5590,-9981,1699006489.1992579,2023-11-03 10:14:49.199257856
454,7613,6255,1699521045.102273,2023-11-09 09:10:45.102273024
455,-3036,-1145,1699842959.3767664,2023-11-13 02:35:59.376766464
456,-6594,3290,1698610978.5235045,2023-10-29 20:22:58.523504384
457,-8533,11598,1699478203.8965442,2023-11-08 21:16:43.896544256
458,-1389,-5903,1698087698.7580652,2023-10-23 19:01:38.758065152
459,-2128,-13688,1699072234.698555,2023-11-04 04:30:34.698554880
460,-13157,272,1698462184.771575,2023-10-28 03:03:04.771575040
461,3455,1627,1699785197.1222415,2023-11-12 10:33:17.122241536
462,9607,15233,1699002869.3899152,2023-11-03 09:14:29.389915136
463,10514,-6491,1699864152.8145156,2023-11-13 08:29:12.814515712
464,-8975,5466,1699634941.6800613,2023-11-10 16:49:01.680061440
465,-6179,7200,1699378058.527034,2023-11-07 17:27:38.527034112
466,-587,1961,1698521233.5238273,2023-10-28 19:27:13.523827200
467,436,6,1698988506.209901,2023-11-03 05:15:06.209901056
468,-10577,7158,1698555058.3161364,2023-10-29 04:50:58.316136448
469,5538,-6060,1697926313.5396895,2023-10-21 22:11:53.539689472
470,-19969,11411,1698989226.9413118,2023-11-03 05:27:06.941311744
471,-1688,6689,1698736424.5316973,2023-10-31 07:13:44.531697152
472,17744,-4256,1699068392.5386255,2023-11-04 03:26:32.538625536
473,-6359,-8487,1699444334.4656177,2023-11-08 11:52:14.465617664
474,-3025,-8097,1698169779.655287,2023-10-24 17:49:39.655287040
475,8279,14682,1699477009.0326667,2023-11-08 20:56:49.032666624
476,7386,2764,1698759256.7105942,2023-10-31 13:34:16.710594304
477,10333,-12747,1699593126.3523793,2023-11-10 05:12:06.352379392
478,-4804,-11602,1699043183.1763966,2023-11-03 20:26:23.176396544
479,-624,-16611,1698689136.0664983,2023-10-30 18:05:36.066498304
480,486,1187,1699842432.210965,2023-11-13 02:27:12.210964992
481,-21390,-2740,1699536739.0821486,2023-11-09 13:32:19.082148608
482,8458,5793,1698584875.9597497,2023-10-29 13:07:55.959749632
483,-1377,1616,1699528979.196316,2023-11-09 11:22:59.196315904
484,7266,-19345,1697721978.0209887,2023-10-19 13:26:18.020988672
485,1427,-127,1699799198.5076127,2023-11-12 14:26:38.507612672
486,-3943,-3238,1698745443.6373587,2023-10-31 09:44:03.637358592
487,9880,3903,1698217204.538774,2023-10-25 07:00:04.538774016
488,19478,34,1699108722.7450087,2023-11-04 14:38:42.745008640
489,-10440,-455,1698741645.2625482,2023-10-31 08:40:45.262548224
490,8779,-7147,1699732489.9077196,2023-11-11 19:54:49.907719680
491,11632,3985,1699514519.6378,2023-11-09 07:21:59.637799936
492,-6080,13050,1697943696.020307,2023-10-22 03:01:36.020306944
493,-3038,20352,1697685027.425632,2023-10-19 03:10:27.425632000
494,-7802,7224,1697846237.121795,2023-10-20 23:57:17.121794816
495,9458,10578,1698956908.7998226,2023-11-02 20:28:28.799822592
496,-8507,-143,1697969778.940328,2023-10-22 10:16:18.940327936
497,-2684,2553,1699056113.8037863,2023-11-04 00:01:53.803786240
498,1303,3440,1698622956.540827,2023-10-29 23:42:36.540827136
499,7219,-5822,1699150874.74957,2023-11-05 02:21:14.749569792
500,4331,10407,1698363473.8034832,2023-10-26 23:37:53.803483136
501,2871,4253,1697545616.5333471,2023-10-17 12:26:56.533347072
502,9718,4941,1698631680.9916136,2023-10-30 02:08:00.991613696
503,9330,-894,1699824105.0880463,2023-11-12 21:21:45.088046336
504,-2417,4549,1699192619.803427,2023-11-05 13:56:59.803427072
505,4000,1886,1697864301.1660514,2023-10-21 04:58:21.166051328
506,80,29436,1698788519.861105,2023-10-31 21:41:59.861104896
507,-7132,-2540,1698898882.1328056,2023-11-02 04:21:22.132805632
508,-21519,-106,1697936939.9373045,2023-10-22 01:08:59.937304576
509,-13100,13506,1697753368.8440342,2023-10-19 22:09:28.844034304
510,-7055,13544,1697921912.5605502,2023-10-21 20:58:32.560550144
511,-3920,319,1698855326.4088585,2023-11-01 16:15:26.408858624
512,-161,-10389,1699382457.6419036,2023-11-07 18:40:57.641903616
513,410,-660,1698746459.0557573,2023-10-31 10:00:59.055757312
514,-668,1818,1698437102.338771,2023-10-27 20:05:02.338771200
515,-17007,5299,1697510713.079935,2023-10-17 02:45:13.079934976
516,16776,-19985,1699838457.020524,2023-11-13 01:20:57.020524032
517,11509,4390,1698473288.6820881,2023-10-28 06:08:08.682088192
518,9370,-1003,1699404258.7841592,2023-11-08 00:44:18.784159232
519,-8418,3894,1699087705.4437194,2023-11-04 08:48:25.443719424
520,8479,7463,1699569515.833162,2023-11-09 22:38:35.833161984
521,18089,5591,1698977913.5956116,2023-11-03 02:18:33.595611648
522,7242,-15822,1699651782.4254997,2023-11-10 21:29:42.425499648
523,-6421,3133,1699287832.6428099,2023-11-06 16:23:52.642809856
524,-1283,9064,1698636270.617565,2023-10-30 03:24:30.617564928
525,5559,-9306,1697746410.6032667,2023-10-19 20:13:30.603266816
526,6695,1734,1698010466.2994986,2023-10-22 21:34:26.299498496
527,4588,-21708,1699714375.0793595,2023-11-11 14:52:55.079359488
528,487,-12026,1698210470.4454951,2023-10-25 05:07:50.445495040
529,8699,-161,1698217263.9955883,2023-10-25 07:01:03.995588352
530,-9601,9571,1698467032.4790819,2023-10-28 04:23:52.479081984
531,5972,-15953,1697799816.8890502,2023-10-20 11:03:36.889050368
532,-4117,-2012,1699333099.7083623,2023-11-07 04:58:19.708362240
533,15617,-6421,1697710725.2707567,2023-10-19 10:18:45.270756608
534,-18699,-17173,1699693354.636161,2023-11-11 09:02:34.636161024
535,-11052,9264,1697946224.8793333,2023-10-22 03:43:44.879333376
536,4390,5812,1698338663.6319618,2023-10-26 16:44:23.631961856
537,-4600,2801,1697773995.6364565,2023-10-20 03:53:15.636456448
538,-2614,-7541,1699717845.3679216,2023-11-11 15:50:45.367921664
539,14699,975,1697555748.5401957,2023-10-17 15:15:48.540195584
540,-6922,-3069,1698143066.352162,2023-10-24 10:24:26.352161792
541,-13398,6165,1698683153.9232662,2023-10-30 16:25:53.923266048
542,5723,3587,1699274095.2879398,2023-11-06 12:34:55.287939840
543,7131,966,1698988801.133111,2023-11-03 05:20:01.133111040
544,-11034,-3641,1699547716.5723977,2023-11-09 16:35:16.572397824
545,-10337,4103,1699817282.1416137,2023-11-12 19:28:02.141613824
546,2069,-17343,1698035992.676253,2023-10-23 04:39:52.676253184
547,-4354,-11847,1697525156.1898685,2023-10-17 06:45:56.189868544
548,-6909,6452,1699910127.1935713,2023-11-13 21:15:27.193571328
549,-9895,7799,1699571659.3292203,2023-11-09 23:14:19.329220352
550,-6016,-178,1698164850.9059708,2023-10-24 16:27:30.905970688
551,-5471,-4630,1698260504.8966966,2023-10-25 19:01:44.896696576
552,-1260,-11167,1697869739.9033892,2023-10-21 06:28:59.903389184
553,8994,7600,1698663490.1057525,2023-10-30 10:58:10.105752576
554,-12478,-11285,1698742015.0594163,2023-10-31 08:46:55.059416320
555,4243,670,1699540320.1687493,2023-11-09 14:32:00.168749312
556,2731,9479,1698116248.8025398,2023-10-24 02:57:28.802539776
557,17574,-8759,1698254413.2586882,2023-10-25 17:20:13.258688256
558,10393,9370,1697681438.4205024,2023-10-19 02:10:38.420502528
559,8049,-2213,1699779644.8747609,2023-11-12 09:00:44.874760960
560,-17727,-9250,1697969091.178053,2023-10-22 10:04:51.178052864
561,14167,-3088,1697849118.9822047,2023-10-21 00:45:18.982204672
562,148,-1283,1699302651.496514,2023-11-06 20:30:51.496514048
563,3965,9381,1699239497.3074396,2023-11-06 02:58:17.307439616
564,10863,4997,1698709550.1804223,2023-10-30 23:45:50.180422400
565,-6542,-477,1699240386.7071123,2023-11-06 03:13:06.707112192
566,1184,8589,1698368634.7008862,2023-10-27 01:03:54.700886272
567,1540,-12669,1699803918.4045038,2023-11-12 15:45:18.404503808
568,-340,-5621,1699566400.0935977,2023-11-09 21:46:40.093597696
569,2437,4975,1699458561.0175157,2023-11-08 15:49:21.017515776
570,6891,5389,1699750126.1736994,2023-11-12 00:48:46.173699328
571,-2298,-19969,1699520201.3771143,2023-11-09 08:56:41.377114368
572,280,10321,1699204608.4711874,2023-11-05 17:16:48.471187456
573,-4219,558,1699878546.5374188,2023-11-13 12:29:06.537418752
574,-755,-9283,1698986851.3617518,2023-11-03 04:47:31.361751808
575,-14367,-17524,1699165313.1425931,2023-11-05 06:21:53.142593024
576,-11936,-2385,1697668786.114886,2023-10-18 22:39:46.114886144
577,6606,3281,1698214459.756853,2023-10-25 06:14:19.756852992
578,7703,-6911,1697523635.053245,2023-10-17 06:20:35.053245184
579,-21523,7890,1698700414.0600166,2023-10-30 21:13:34.060016640
580,5858,2048,1698166373.0352278,2023-10-24 16:52:53.035227648
581,16673,-5116,1697573060.374224,2023-10-17 20:04:20.374223872
582,22978,-5814,1698697588.8929923,2023-10-30 20:26:28.892992256
583,2512,10046,1699089079.0002832,2023-11-04 09:11:19.000283136
584,8242,-4354,1697687968.285263,2023-10-19 03:59:28.285263104
585,-8664,13012,1697593950.7795155,2023-10-18 01:52:30.779515392
586,6325,-259,1697786257.9232185,2023-10-20 07:17:37.923218432
587,16938,-18551,1698627144.5258837,2023-10-30 00:52:24.525883648
588,6247,2036,1698167519.7047172,2023-10-24 17:11:59.704717056
589,-155,7713,1698270152.674174,2023-10-25 21:42:32.674173952
590,-12694,-15478,1699081695.5674024,2023-11-04 07:08:15.567402240
591,357,-3642,1699877851.725306,2023-11-13 12:17:31.725306112
592,6216,-9683,1697848002.3445811,2023-10-21 00:26:42.344581120
593,6525,13982,1699098564.5297592,2023-11-04 11:49:24.529759232
594,3016,1385,1699816010.3632865,2023-11-12 19:06:50.363286528
595,3903,21949,1699878407.7651105,2023-11-13 12:26:47.765110528
596,8953,-7716,1699835181.778166,2023-11-13 00:26:21.778166016
597,5793,2235,1697946953.5305867,2023-10-22 03:55:53.530586624
598,-12120,-8349,1698073514.5182247,2023-10-23 15:05:14.518224640
599,2695,-7964,1698086020.5368989,2023-10-23 18:33:40.536898816
600,9844,9171,1698012801.7869,2023-10-22 22:13:21.786899968
601,6281,3027,1698946906.6236644,2023-11-02 17:41:46.623664384
602,-21117,-893,1699266116.1928387,2023-11-06 10:21:56.192838656
603,-274,-10721,1698277639.1448162,2023-10-25 23:47:19.144816128
604,-8436,-6160,1699690648.674097,2023-11-11 08:17:28.674097152
605,-2978,-17108,1699332150.8896399,2023-11-07 04:42:30.889639936
606,-14497,-20186,1697722502.778503,2023-10-19 13:35:02.778502912
607,762,2731,1699753599.5246608,2023-11-12 01:46:39.524660736
608,8356,1303,1699324739.806885,2023-11-07 02:38:59.806885120
609,2099,-4209,1698185006.2711992,2023-10-24 22:03:26.271199232
610,-5748,-4221,1698124347.9817007,2023-10-24 05:12:27.981700608
611,818,-7874,1699013817.38974,2023-11-03 12:16:57.389740032
612,8998,-891,1699837576.788698,2023-11-13 01:06:16.788697856
613,11585,11509,1698210938.7984626,2023-10-25 05:15:38.798462720
614,4297,3681,1699461840.6125207,2023-11-08 16:44:00.612520704
615,-9698,21798,1698880042.225422,2023-11-01 23:07:22.225421824
616,9921,5178,1698279452.805974,2023-10-26 00:17:32.805974016
617,17153,-12417,1697584505.6578662,2023-10-17 23:15:05.657866240
618,16627,14671,1699291997.0307589,2023-11-06 17:33:17.030758912
619,8949,-2588,1697580666.7545881,2023-10-17 22:11:06.754588160
620,9563,8755,1699530989.9126298,2023-11-09 11:56:29.912629760
621,-14599,-1015,1699782276.3640106,2023-11-12 09:44:36.364010496
622,3133,3793,1699049298.6091235,2023-11-03 22:08:18.609123584
623,-3611,16161,1697918031.1832275,2023-10-21 19:53:51.183227648
624,-7323,-10814,1698843273.0780723,2023-11-01 12:54:33.078072320
625,-10565,-9269,1698419134.2639456,2023-10-27 15:05:34.263945472
626,10498,15112,1698943239.7989173,2023-11-02 16:40:39.798917376
627,6283,-6651,1698825993.6130588,2023-11-01 08:06:33.613058816
628,-5955,-16081,1699619295.4845116,2023-11-10 12:28:15.484511488
629,-4256,-4247,1699394057.753058,2023-11-07 21:54:17.753058048
630,10613,2930,1699139513.9719744,2023-11-04 23:11:53.971974400
631,-8383,-20923,1697782408.007044,2023-10-20 06:13:28.007044096
632,-8779,-7062,1699020000.1557639,2023-11-03 14:00:00.155763968
633,-11995,7831,1699795496.1178794,2023-11-12 13:24:56.117879296
634,-9266,7756,1699816367.071503,2023-11-12 19:12:47.071502848
635,-340,10486,1698316789.7329526,2023-10-26 10:39:49.732952576
636,4844,3038,1698653467.3783002,2023-10-30 08:11:07.378300160
637,4985,7359,1698810675.7872248,2023-11-01 03:51:15.787224832
638,-13094,-6031,1698915381.7949674,2023-11-02 08:56:21.794967296
639,12451,-7132,1698243391.0089288,2023-10-25 14:16:31.008928768
640,14720,10913,1698205501.2972028,2023-10-25 03:45:01.297202944
641,-957,435,1697969644.0586336,2023-10-22 10:14:04.058633472
642,-455,5078,1698168205.309354,2023-10-24 17:23:25.309353984
643,-10134,20710,1698172460.3460064,2023-10-24 18:34:20.346006272
644,6986,5685,1698703506.417258,2023-10-30 22:05:06.417257984
645,3155,6891,1698801204.1602185,2023-11-01 01:13:24.160218368
646,13544,-20,1699552209.8243515,2023-11-09 17:50:09.824351488
647,12893,-8369,1698622269.014717,2023-10-29 23:31:09.014717184
648,-14422,19284,1697597605.392739,2023-10-18 02:53:25.392739072
649,5838,-17975,1698067773.949795,2023-10-23 13:29:33.949795072
650,-8726,10867,1698551667.921196,2023-10-29 03:54:27.921196032
651,11647,15968,1698453860.5471308,2023-10-28 00:44:20.547130880
652,3394,16673,1698379972.7093883,2023-10-27 04:12:52.709388288
653,-19442,-4481,1697786084.1991549,2023-10-20 07:14:44.199154944
654,4723,-3740,1699498297.9135466,2023-11-09 02:51:37.913546496
655,-4880,-9848,1699215771.259398,2023-11-05 20:22:51.259397888
656,-299,-4880,1699159591.943508,2023-11-05 04:46:31.943507968
657,-3389,-6179,1697548901.6023731,2023-10-17 13:21:41.602373120
658,13050,-13155,1698134952.7007084,2023-10-24 08:09:12.700708352
659,5427,-8892,1698749021.585497,2023-10-31 10:43:41.585496832
660,-11095,-1540,1698129586.9257362,2023-10-24 06:39:46.925736192
661,5580,-4094,1699716094.9675546,2023-11-11 15:21:34.967554560
662,-15899,-374,1699221484.2995832,2023-11-05 21:58:04.299583232
663,29436,-2579,1697950945.399442,2023-10-22 05:02:25.399441920
664,-4551,14720,1698933877.5223854,2023-11-02 14:04:37.522385408
665,-15673,-5172,1699060547.8525467,2023-11-04 01:15:47.852546816
666,-15166,-4000,1698072800.654431,2023-10-23 14:53:20.654431232
667,-22220,3665,1698759659.2455902,2023-10-31 13:40:59.245590272
668,-2291,11923,1698059897.808256,2023-10-23 11:18:17.808256000
669,-11285,8360,1697881050.3978543,2023-10-21 09:37:30.397854208
670,975,9626,1697526745.2856545,2023-10-17 07:12:25.285654528
671,15241,-3069,1698188673.3825183,2023-10-24 23:04:33.382518272
672,-9824,-14781,1699253075.7345533,2023-11-06 06:44:35.734553344
673,-17524,-5072,1698470033.411996,2023-10-28 05:13:53.411995904
674,-9447,13790,1698109515.855625,2023-10-24 01:05:15.855624960
675,9905,15911,1699657374.612787,2023-11-10 23:02:54.612786944
676,-516,16175,1698602293.860421,2023-10-29 17:58:13.860420864
677,-16173,8274,1699205962.1122646,2023-11-05 17:39:22.112264704
678,-13688,-1572,1698383225.6809392,2023-10-27 05:07:05.680939264
679,222,8936,1697632493.2713,2023-10-18 12:34:53.271300096
680,2524,-49,1698498769.9857843,2023-10-28 13:12:49.985784320
681,6321,10141,1699305123.6904182,2023-11-06 21:12:03.690418176
682,7463,3951,1698489121.9642475,2023-10-28 10:32:01.964247552
683,2473,-5679,1697571262.6328468,2023-10-17 19:34:22.632846848
684,12223,-3470,1698669986.6565208,2023-10-30 12:46:26.656520960
685,1108,10256,1698248772.324321,2023-10-25 15:46:12.324321024
686,4320,10123,1697688435.604806,2023-10-19 04:07:15.604805888
687,-8336,-9032,1699109828.6376271,2023-11-04 14:57:08.637627136
688,7823,3024,1699389297.6013622,2023-11-07 20:34:57.601362176
689,-1992,-340,1699793368.7591515,2023-11-12 12:49:28.759151360
690,-4849,25025,1697800633.6926177,2023-10-20 11:17:13.692617728
691,-1819,3615,1697986066.2955868,2023-10-22 14:47:46.295586816
692,-16081,789,1699045278.3867383,2023-11-03 21:01:18.386738176
693,8484,1860,1699782382.4562662,2023-11-12 09:46:22.456266240
694,-10707,-1878,1699639500.359096,2023-11-10 18:05:00.359096064
695,9264,12847,1698861538.2216425,2023-11-01 17:58:58.221642496
696,2878,17544,1699732705.3563972,2023-11-11 19:58:25.356397056
697,-3553,-6797,1699278578.114996,2023-11-06 13:49:38.114995968
698,-1909,27979,1699066465.9655647,2023-11-04 02:54:25.965564672
699,4491,3635,1698248247.036579,2023-10-25 15:37:27.036578816
700,-3714,9438,1699187577.224909,2023-11-05 12:32:57.224909056
701,-9238,-12613,1699843147.7538595,2023-11-13 02:39:07.753859584
702,-8840,6484,1699761971.9696033,2023-11-12 04:06:11.969603328
703,26850,-15781,1699734818.6947641,2023-11-11 20:33:38.694764032
704,-9250,7876,1698920954.9095654,2023-11-02 10:29:14.909565440
705,4123,810,1697577415.6023278,2023-10-17 21:16:55.602327808
706,-1017,6604,1697531525.581507,2023-10-17 08:32:05.581507072
707,4740,16405,1699597544.3136368,2023-11-10 06:25:44.313636864
708,-6736,-8949,1699014506.0786586,2023-11-03 12:28:26.078658560
709,764,6118,1699175481.710381,2023-11-05 09:11:21.710381056
710,9950,19478,1697645053.43723,2023-10-18 16:04:13.437230080
711,1805,10529,1699309564.5736823,2023-11-06 22:26:04.573682432
712,-4797,-37311,1698786951.809343,2023-10-31 21:15:51.809342976
713,6779,-3316,1697792826.0011404,2023-10-20 09:07:06.001140480
714,4726,-580,1699014751.8194098,2023-11-03 12:32:31.819409920
715,-2151,2237,1699869143.8398805,2023-11-13 09:52:23.839880448
716,7322,9887,1699540164.2012355,2023-11-09 14:29:24.201235456
717,13239,8699,1697650179.0483549,2023-10-18 17:29:39.048354816
718,-751,20665,1698879869.3800583,2023-11-01 23:04:29.380058368
719,5178,-11130,1697586484.6087801,2023-10-17 23:48:04.608780032
720,139,-4995,1698255179.2718203,2023-10-25 17:32:59.271820288
721,807,-4718,1698764359.6654437,2023-10-31 14:59:19.665443584
722,4838,-1903,1698632899.4575822,2023-10-30 02:28:19.457582336
723,12717,-1855,1697830997.4830296,2023-10-20 19:43:17.483029504
724,712,-6521,1698309822.4312117,2023-10-26 08:43:42.431211776
725,-1036,-1124,1697929638.6107504,2023-10-21 23:07:18.610750464
726,-17916,10613,1698851235.9512823,2023-11-01 15:07:15.951282176
727,2930,-275,1697579369.7985888,2023-10-17 21:49:29.798588672
728,3279,-3081,1699378827.502117,2023-11-07 17:40:27.502116864
729,8982,13006,1698422229.2794495,2023-10-27 15:57:09.279449344
730,4546,6227,1698565060.033404,2023-10-29 07:37:40.033404160
731,2310,-9657,1699148944.5299847,2023-11-05 01:49:04.529984768
732,-16226,23461,1698470435.3006597,2023-10-28 05:20:35.300659712
733,19146,-2758,1699070863.1902575,2023-11-04 04:07:43.190257664
734,-13417,-7081,1697958730.7428393,2023-10-22 07:12:10.742839296
735,7866,-2352,1698591235.180247,2023-10-29 14:53:55.180247040
736,-1089,-5482,1697933784.1919744,2023-10-22 00:16:24.191974400
737,-3726,-8118,1698860153.4284878,2023-11-01 17:35:53.428487680
738,7869,-2681,1698447050.8724456,2023-10-27 22:50:50.872445696
739,3084,2116,1697659106.4935277,2023-10-18 19:58:26.493527552
740,5699,-7674,1698765724.2528791,2023-10-31 15:22:04.252879104
741,12280,-9238,1699376211.2157657,2023-11-07 16:56:51.215765760
742,-3760,2230,1698631410.169419,2023-10-30 02:03:30.169419008
743,-251,-29055,1698669636.0125616,2023-10-30 12:40:36.012561664
744,12303,1889,1699402553.5135894,2023-11-08 00:15:53.513589504
745,-37311,-8343,1698177672.121554,2023-10-24 20:01:12.121553920
746,5541,6254,1699837549.9910796,2023-11-13 01:05:49.991079680
747,15,12134,1699120765.258638,2023-11-04 17:59:25.258637824
748,-19985,10780,1699742486.310977,2023-11-11 22:41:26.310977024
749,-3583,-10763,1699770889.4206011,2023-11-12 06:34:49.420601088
750,2325,4109,1698159210.2851658,2023-10-24 14:53:30.285165824
751,7372,-12264,1698300561.821364,2023-10-26 06:09:21.821363968
752,-5617,-10701,1699159968.6068616,2023-11-05 04:52:48.606861568
753,-4758,4078,1699600352.995687,2023-11-10 07:12:32.995686912
754,-2119,-1655,1697938568.9094076,2023-10-22 01:36:08.909407488
755,-8858,-7487,1699103632.9062464,2023-11-04 13:13:52.906246400
756,-3808,-15239,1698504943.4130964,2023-10-28 14:55:43.413096448
757,8755,-16125,1698820958.157123,2023-11-01 06:42:38.157123072
758,-9507,-4697,1698758789.2622025,2023-10-31 13:26:29.262202624
759,10086,7921,1699203861.9838636,2023-11-05 17:04:21.983863552
760,-1982,3672,1697754939.5158076,2023-10-19 22:35:39.515807744
761,-11042,5222,1699671830.8741658,2023-11-11 03:03:50.874165760
762,1931,11183,1699536418.0281258,2023-11-09 13:26:58.028125696
763,-1069,-12007,1699284088.7038898,2023-11-06 15:21:28.703889920
764,-5890,-839,1697814504.6984694,2023-10-20 15:08:24.698469376
765,5389,2383,1698172561.2789068,2023-10-24 18:36:01.278906880
766,-12613,597,1699574897.2915673,2023-11-10 00:08:17.291567360
767,-7951,4680,1698019958.5909457,2023-10-23 00:12:38.590945792
768,-8343,2954,1698603471.6973262,2023-10-29 18:17:51.697326080
769,6118,-516,1697942572.081702,2023-10-22 02:42:52.081701888
770,9025,-4595,1699729255.62452,2023-11-11 19:00:55.624519936
771,16175,5812,1698279034.47259,2023-10-26 00:10:34.472590080
772,-4471,-2055,1697934418.357159,2023-10-22 00:26:58.357158912
773,6996,-11707,1697524946.8878677,2023-10-17 06:42:26.887867648
774,-7635,-12694,1699298210.4244366,2023-11-06 19:16:50.424436480
775,-291,17153,1699193741.1350071,2023-11-05 14:15:41.135007232
776,-2638,1866,1699902030.2008524,2023-11-13 19:00:30.200852480
777,-15076,-12878,1697560687.9182458,2023-10-17 16:38:07.918245888
778,-7079,22962,1698832552.4496608,2023-11-01 09:55:52.449660672
779,10563,331,1697905729.218645,2023-10-21 16:28:49.218644992
780,-14663,854,1699762470.7205741,2023-11-12 04:14:30.720574208
781,-14521,950,1697966226.6251018,2023-10-22 09:17:06.625101824
782,13239,-6922,1697553954.5393696,2023-10-17 14:45:54.539369472
783,-899,-5556,1698038633.8808148,2023-10-23 05:23:53.880814848
784,-11666,17330,1699283713.9331741,2023-11-06 15:15:13.933174016
785,-7716,-2626,1698120439.3408556,2023-10-24 04:07:19.340855552
786,-5556,-6976,1697566253.086641,2023-10-17 18:10:53.086641152
787,-22534,-886,1698332894.2201288,2023-10-26 15:08:14.220128768
788,9200,-16226,1699845359.823905,2023-11-13 03:15:59.823905024
789,-19076,5767,1697632096.8522332,2023-10-18 12:28:16.852233216
790,-21582,-6795,1697509661.1400037,2023-10-17 02:27:41.140003584
791,7567,-11042,1699777404.2088127,2023-11-12 08:23:24.208812800
792,1734,5045,1697592077.75064,2023-10-18 01:21:17.750639872
793,-7874,-3368,1698526708.806507,2023-10-28 20:58:28.806507008
794,16815,4971,1698871738.122617,2023-11-01 20:48:58.122617088
795,-21543,-12137,1699572064.580984,2023-11-09 23:21:04.580984064
796,-3942,7242,1698157271.1938837,2023-10-24 14:21:11.193883648
797,-3238,1163,1699407510.4486096,2023-11-08 01:38:30.448609536
798,-20479,18089,1699796125.5830593,2023-11-12 13:35:25.583059200
799,-7589,2266,1697949150.7234743,2023-10-22 04:32:30.723474176
800,-2786,-5617,1697896909.5396128,2023-10-21 14:01:49.539612672
801,-16252,8049,1697631084.355405,2023-10-18 12:11:24.355405056
802,-8546,-13406,1699825536.0537329,2023-11-12 21:45:36.053732864
803,-18471,4030,1697880901.4557815,2023-10-21 09:35:01.455781376
804,-275,6891,1698068798.2673795,2023-10-23 13:46:38.267379456
805,-3081,-6113,1698003042.3664896,2023-10-22 19:30:42.366489600
806,-7820,-83,1698675898.6265078,2023-10-30 14:24:58.626507776
